Product Id,Variant Id,Handle,Title,Body (Html),Vendor,Type,Tags,Published,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,V-neck T-shirt,,Brown,,L,PH-AP-V-neckT-shirt-Brown-L-741289,0.38,shopbase,0,deny,manual,24.49,39.49,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051479c62b1757f9.png,246,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476a050815513.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147665ca42225e.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147684e67b0a35.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514761192d3909b.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147631adb7dc6f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514768fb8fc9ac3.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,V-neck T-shirt,,Brown,,XL,PH-AP-V-neckT-shirt-Brown-XL-535670,0.42,shopbase,0,deny,manual,24.49,39.49,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514791e9bed4134.png,247,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476a050815513.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147665ca42225e.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147684e67b0a35.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514761192d3909b.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147631adb7dc6f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514768fb8fc9ac3.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,V-neck T-shirt,,Brown,,2XL,PH-AP-V-neckT-shirt-Brown-2XL-595453,0.48,shopbase,0,deny,manual,26.99,41.99,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051479e306f7dfee.png,248,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476a050815513.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147665ca42225e.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147684e67b0a35.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514761192d3909b.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147631adb7dc6f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514768fb8fc9ac3.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,V-neck T-shirt,,Brown,,3XL,PH-AP-V-neckT-shirt-Brown-3XL-072379,0.49,,0,deny,manual,28.99,43.99,TRUE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514797db03f1c8a.png,249,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476a050815513.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147665ca42225e.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147684e67b0a35.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514761192d3909b.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147631adb7dc6f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514768fb8fc9ac3.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,White,,XS,PH-AP-ClassicKidsT-shirt-White-XS-627907,0.13,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147967f904ca3d.png,250,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514761b216c3090.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476f08726a96f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514769f118938d5.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476eec50112a0.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476d3859b89fe.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,White,,S,PH-AP-ClassicKidsT-shirt-White-S-247237,0.15,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514793acd3238bb.png,251,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514761b216c3090.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476f08726a96f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514769f118938d5.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476eec50112a0.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476d3859b89fe.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,White,,M,PH-AP-ClassicKidsT-shirt-White-M-544797,0.16,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051479e69c61084e.png,252,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514761b216c3090.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476f08726a96f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514769f118938d5.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476eec50112a0.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476d3859b89fe.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,White,,L,PH-AP-ClassicKidsT-shirt-White-L-251796,0.18,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051479b829f484cc.png,253,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514761b216c3090.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476f08726a96f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514769f118938d5.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476eec50112a0.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476d3859b89fe.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,White,,XL,PH-AP-ClassicKidsT-shirt-White-XL-838025,0.2,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514790ad33f4279.png,254,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514761b216c3090.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476f08726a96f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514769f118938d5.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476eec50112a0.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476d3859b89fe.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Black,,XS,PH-AP-ClassicKidsT-shirt-Black-XS-941055,0.13,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051479c9bd51c93f.png,255,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514763d88ab8539.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476d1be578071.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476140df4851e.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147639cc1e812a.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514765672761ba7.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Black,,S,PH-AP-ClassicKidsT-shirt-Black-S-657405,0.15,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051479579e35e04b.png,256,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514763d88ab8539.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476d1be578071.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476140df4851e.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147639cc1e812a.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514765672761ba7.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Black,,M,PH-AP-ClassicKidsT-shirt-Black-M-865190,0.16,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051479474cf28ddc.png,257,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514763d88ab8539.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476d1be578071.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476140df4851e.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147639cc1e812a.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514765672761ba7.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Black,,L,PH-AP-ClassicKidsT-shirt-Black-L-424646,0.18,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051479e1ce96d560.png,258,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514763d88ab8539.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476d1be578071.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476140df4851e.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147639cc1e812a.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514765672761ba7.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Black,,XL,PH-AP-ClassicKidsT-shirt-Black-XL-704573,0.2,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051479c8931c7ab3.png,259,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514763d88ab8539.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476d1be578071.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476140df4851e.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147639cc1e812a.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514765672761ba7.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Dark Heather,,XS,PH-AP-ClassicKidsT-shirt-DarkHeather-XS-483391,0.13,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051479bc5429a36f.png,260,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476137664a42d.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514762caa216e0f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514769c328be5ea.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476d14e2cfea1.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514764b498dfcec.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Dark Heather,,S,PH-AP-ClassicKidsT-shirt-DarkHeather-S-769712,0.15,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051480bfe252906b.png,261,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476137664a42d.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514762caa216e0f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514769c328be5ea.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476d14e2cfea1.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514764b498dfcec.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Dark Heather,,M,PH-AP-ClassicKidsT-shirt-DarkHeather-M-051192,0.16,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514806ff58fe89e.png,262,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476137664a42d.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514762caa216e0f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514769c328be5ea.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476d14e2cfea1.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514764b498dfcec.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Dark Heather,,L,PH-AP-ClassicKidsT-shirt-DarkHeather-L-718940,0.18,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051480cccf9bbf5e.png,263,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476137664a42d.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514762caa216e0f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514769c328be5ea.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476d14e2cfea1.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514764b498dfcec.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Dark Heather,,XL,PH-AP-ClassicKidsT-shirt-DarkHeather-XL-968552,0.2,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051480b14c391a57.png,264,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476137664a42d.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514762caa216e0f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514769c328be5ea.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476d14e2cfea1.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514764b498dfcec.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Purple,,XS,PH-AP-ClassicKidsT-shirt-Purple-XS-961551,0.13,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051480be5ef854a9.png,265,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514760fd76b2fe6.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147640c695bfdc.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476cb2bd985aa.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147684919d4204.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477c00846becd.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Purple,,S,PH-AP-ClassicKidsT-shirt-Purple-S-380462,0.15,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051480ed949cb233.png,266,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514760fd76b2fe6.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147640c695bfdc.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476cb2bd985aa.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147684919d4204.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477c00846becd.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Purple,,M,PH-AP-ClassicKidsT-shirt-Purple-M-218881,0.16,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514807d6bad088c.png,267,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514760fd76b2fe6.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147640c695bfdc.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476cb2bd985aa.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147684919d4204.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477c00846becd.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Purple,,L,PH-AP-ClassicKidsT-shirt-Purple-L-166351,0.18,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514809712899008.png,268,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514760fd76b2fe6.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147640c695bfdc.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476cb2bd985aa.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147684919d4204.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477c00846becd.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Purple,,XL,PH-AP-ClassicKidsT-shirt-Purple-XL-487783,0.2,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514803589c29162.png,269,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514760fd76b2fe6.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147640c695bfdc.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051476cb2bd985aa.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147684919d4204.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477c00846becd.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Navy,,XS,PH-AP-ClassicKidsT-shirt-Navy-XS-165048,0.13,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051480e0e4c4af21.png,270,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514774540799260.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477b4edb03b9b.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477523e55eb11.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477cd0eadc337.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477ec7b93cf6f.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Navy,,S,PH-AP-ClassicKidsT-shirt-Navy-S-092312,0.15,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514806e40e313fb.png,271,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514774540799260.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477b4edb03b9b.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477523e55eb11.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477cd0eadc337.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477ec7b93cf6f.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Navy,,M,PH-AP-ClassicKidsT-shirt-Navy-M-984523,0.16,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051480c0a6997afb.png,272,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514774540799260.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477b4edb03b9b.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477523e55eb11.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477cd0eadc337.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477ec7b93cf6f.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Navy,,L,PH-AP-ClassicKidsT-shirt-Navy-L-858053,0.18,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051480ab3e97fe8d.png,273,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514774540799260.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477b4edb03b9b.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477523e55eb11.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477cd0eadc337.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477ec7b93cf6f.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Navy,,XL,PH-AP-ClassicKidsT-shirt-Navy-XL-080637,0.2,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514802dca34dbe0.png,274,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/16370514774540799260.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477b4edb03b9b.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477523e55eb11.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477cd0eadc337.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477ec7b93cf6f.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Royal Blue,,XS,PH-AP-ClassicKidsT-shirt-RoyalBlue-XS-794924,0.13,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514806d7d648b5d.png,275,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477ee5f81bf3f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477bb899d0be5.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147753bceb34b2.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147753e246b0b9.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477da1edc67fb.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Royal Blue,,S,PH-AP-ClassicKidsT-shirt-RoyalBlue-S-935574,0.15,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/163705148049084c6502.png,276,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477ee5f81bf3f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477bb899d0be5.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147753bceb34b2.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147753e246b0b9.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477da1edc67fb.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Royal Blue,,M,PH-AP-ClassicKidsT-shirt-RoyalBlue-M-266464,0.16,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051480d1313d0469.png,277,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477ee5f81bf3f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477bb899d0be5.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147753bceb34b2.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147753e246b0b9.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477da1edc67fb.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Royal Blue,,L,PH-AP-ClassicKidsT-shirt-RoyalBlue-L-982389,0.18,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514801e8513755c.png,278,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477ee5f81bf3f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477bb899d0be5.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147753bceb34b2.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147753e246b0b9.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477da1edc67fb.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Royal Blue,,XL,PH-AP-ClassicKidsT-shirt-RoyalBlue-XL-730924,0.2,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051481601e5a87f4.png,279,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477ee5f81bf3f.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477bb899d0be5.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147753bceb34b2.png,https://stag-img.btdmp.com/10071/10071506/products/origin/163705147753e246b0b9.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477da1edc67fb.png",lb,,0,,
1.00E+15,1.00E+15,product-limit-image-variant,,,,,,,,,Classic Kids T-shirt,,Light Blue,,XS,PH-AP-ClassicKidsT-shirt-LightBlue-XS-321641,0.13,,0,deny,manual,21.99,36.99,FALSE,FALSE,,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514817dc24bf570.png,280,,,,,,,,,,,,,,,,,,"https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477c6448376e8.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477de3d9300fa.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514777003108a4c.png,https://stag-img.btdmp.com/10071/10071506/products/origin/16370514777b9bfd1dc5.png,https://stag-img.btdmp.com/10071/10071506/products/origin/1637051477d7d6211f41.png",lb,,0,,
